isbn,name,author,stock,publisher,,price,borroweCount,type
,C++ Primer 中文版（第 5 版）,作者/译者：[美]StanleyB.Lippman/[美]JoséeLajoie/[美]BarbaraE.Moo/王刚/杨巨峰,2,电子工业出版社,2013-09-01 00:00:00,CNY128.00,,5
,冰与火之歌·卷五·魔龙的狂舞（全三册）,作者/译者：[美]乔治·R.R.马丁/屈畅/赵琳,2,重庆出版社,2013-01-01 00:00:00,150.00 ,,5
,资治通鉴,作者/译者：司马光,2,中华书局,2009-01-01 00:00:00,136.00 ,,5
,一九八四,作者/译者：[英]乔治·奥威尔/董乐山,1,上海译文出版社,2009-07-01 00:00:00,29.00 ,,5
,冰与火之歌（卷二）,作者/译者：[美]乔治.R.R.马丁/屈畅/胡绍晏/谭光磊,1,重庆出版社,2006-01-01 00:00:00,65.00 ,,5
,小王子,作者/译者：[法]圣埃克絮佩里/周克希,1,上海译文出版社,2009-04-01 00:00:00,29.00 ,,5
,我们的祖先,作者/译者：[意大利]伊塔洛·卡尔维诺/吴正仪,1,译林出版社,2008-02-01 00:00:00,35.00 ,,5
,算法（第4版）,作者/译者：塞奇威克(RobertSedgewick)/韦恩(KevinWayne)/谢路云,2,人民邮电出版社,2012-10-01 00:00:00,99.00 ,,5
,鲁迅全集（2005最新修订版）,作者/译者：鲁迅,1,人民文学出版社,2005-11-01 00:00:00,990.00 ,,5
,小王子（纯美珍藏绘本）,作者/译者：[法]安东尼·德·圣-埃克苏佩里/梅思繁,1,中央广播电视大学出版社.国开童媒,2015-10-01 00:00:00,45.00 ,,5
,活着,作者/译者：余华,1,作家出版社,2012-08-01 00:00:00,20.00 ,,5
,三体Ⅱ,作者/译者：刘慈欣,2,重庆出版社,2008-05-01 00:00:00,32.00 ,,5
,1984,作者/译者：[英]乔治·奥威尔/刘绍铭,2,北京十月文艺出版社,2010-04-01 00:00:00,28.00 ,,5
,这才是心理学,作者/译者：基思·斯坦诺维奇(KeithE.Stanovich)/窦东徽/刘肖岑,2,人民邮电出版社,2014-11-01 00:00:00,CNY48.00,,5
,國史大綱（上下）,作者/译者：錢穆,1,商務印書館,2013-08-01 00:00:00,76.00 ,,5
,战争与和平（全四册）,作者/译者：[俄]列夫·托尔斯泰/草婴,2,上海文艺出版社,2007-08-01 00:00:00,68.00 ,,5
,飘（上下）,作者/译者：[美国]玛格丽特·米切尔/李美华,2,译林出版社,2000-09-01 00:00:00,40.00 ,,5
,人生的智慧,作者/译者：[德]叔本华/韦启昌,1,上海人民出版社,2008-10-01 00:00:00,28.00 ,,5
,卡拉马佐夫兄弟,作者/译者：[俄]陀思妥耶夫斯基/荣如德,2,上海译文出版社,2006-08-01 00:00:00,25.00 ,,5
,小王子,作者/译者：圣埃克苏佩里/尹建莉/尹建莉,1,新蕾出版社,2015-09-01 00:00:00,CNY32.00,,5
,一九八四,作者/译者：[英]乔治·奥威尔/董乐山,2,上海译文出版社,2006-08-01 00:00:00,13.00 ,,5
,我在伊朗长大,作者/译者：玛赞·莎塔碧/马爱农/左涛,1,生活·读书·新知三联书店,2010-01-01 00:00:00,39.00 ,,5
,冰与火之歌（卷一）,作者/译者：[美]乔治·R.R.马丁/谭光磊/屈畅,2,重庆出版社,2005-05-01 00:00:00,68.00 ,,5
,平凡的世界（全三册）,作者/译者：路遥,2,北京十月文艺出版社,2009-01-01 00:00:00,68.00 ,,5
,美国纽约摄影学院摄影教材（上册）,作者/译者：美国纽约摄影学院/中国摄影出版社,1,中国摄影出版社,2010-08-01 00:00:00,98.00 ,,5
,动物庄园,作者/译者：乔治?奥威尔(GeorgeOrwell)/隗静秋,1,上海三联书店,2009-06-01 00:00:00,16.00 ,,5
,大问题,作者/译者：[美]罗伯特·所罗门/张卜天,1,广西师范大学出版社,2014-08-01 00:00:00,65.00 ,,5
,悲惨世界,作者/译者：雨果/李玉民,1,北京燕山出版社,2007-06-01 00:00:00,38.00 ,,5
,孙子兵法,作者/译者：孙武/郭化若,2,上海古籍,2006-07-01 00:00:00,20.00 ,,5
,代码大全（第2版）,作者/译者：[美]史蒂夫·迈克康奈尔/金戈/汤凌/陈硕/张菲译/裘宗燕审校,1,电子工业出版社,2006-03-01 00:00:00,128.00 ,,5
,源泉,作者/译者：(美)安·兰德/高晓晴/赵雅蔷/杨玉,2,重庆出版社,2013-08-01 00:00:00,99.00 ,,5
,全球通史(下),"作者/译者：（美）斯塔夫里阿诺斯（Stavrianos,L.S.）/吴象婴",1,北京大学出版社,2006-10-01 00:00:00,54.00 ,,5
,经济学原理,作者/译者：[美]N.格里高利·曼昆/梁小民/梁砾,1,北京大学出版社,2009-04-01 00:00:00,42.00 ,,5
,中国历代政治得失,作者/译者：钱穆,2,九州出版社,2012-02-01 00:00:00,16.00 ,,5
,诗经,作者/译者：孔丘编订,1,北京出版社,2006-07-01 00:00:00,19.90 ,,5
,平凡的世界（全三册）,作者/译者：路遥,1,北京十月文艺出版社,2010-01-01 00:00:00,88.00 ,,5
,中国哲学简史,作者/译者：冯友兰/涂又光,2,北京大学出版社,2012-12-01 00:00:00,38.00 ,,5
,西尔斯亲密育儿练习手册,作者/译者：【美】威廉?西尔斯/【美】玛莎?西尔斯/【美】伊丽莎白?潘特莉/李鑫,2,九州出版社,2015-09-01 00:00:00,38.00 ,,5
,什么是数学,作者/译者：R?柯朗/H?罗宾/左平/张饴慈,1,复旦大学出版社,2012-01-01 00:00:00,43.00 ,,5
,编码的奥秘,作者/译者：CharlesPetzold/伍卫国/王宣政/孙燕妮,2,机械工业出版社,2000-09-01 00:00:00,24.00 ,,5
,传习录,作者/译者：[明]王阳明撰/于自力/孔薇/杨骅骁,2,中州古籍出版社,2008-01-01 00:00:00,32.00 ,,5
,天国降临,作者/译者：[美]马克·怀德/[美]亚历克斯·罗斯/江业华,1,世界图书出版公司,2015-07-01 00:00:00,139.00 ,,5
,乡土中国,作者/译者：费孝通,1,上海人民出版社,2007-08-01 00:00:00,48.00 ,,5
,王小波全集,作者/译者：王小波,1,云南人民出版社,2006-07-01 00:00:00,288.00(全十册),,5
,银河帝国3：第二基地,作者/译者：[美]艾萨克·阿西莫夫/叶李华,1,江苏文艺出版社,2012-07-01 00:00:00,29.90 ,,5
,卡尔维诺文集（第三卷）,作者/译者：[意大利]卡尔维诺/吴正仪,2,译林出版社,2001-09-01 00:00:00,21.00 ,,5
,庄子,作者/译者：孙通海译注,2,中华书局,2007-04-01 00:00:00,20.00 ,,5
,活着,作者/译者：余华,1,作家出版社,2010-10-01 00:00:00,15.00 ,,5
,百年孤独,作者/译者：[哥伦比亚]加西亚·马尔克斯/范晔,1,南海出版公司,2011-06-01 00:00:00,39.50 ,,5
,三体Ⅲ,作者/译者：刘慈欣,1,重庆出版社,2010-12-01 00:00:00,38.00 ,,5
,杀死一只知更鸟,作者/译者：[美]哈珀·李/高红梅,1,译林出版社,2012-09-01 00:00:00,32.00 ,,5
,明朝那些事儿,作者/译者：当年明月,1,浙江人民出版社,2011-12-01 00:00:00,208.60 ,,5
,月亮和六便士,作者/译者：[英]毛姆/傅惟慈,1,上海译文出版社,2009-10-01 00:00:00,32.00 ,,5
,上帝掷骰子吗,作者/译者：曹天元,2,辽宁教育出版社,2006-01-01 00:00:00,32.00 ,,5
,昨日的世界,作者/译者：[奥］斯蒂芬?茨威格/舒昌善/孙龙生/刘春华/戴奎生,2,广西师范大学出版社,2004-05-01 00:00:00,32.00 ,,5
,乡土中国,作者/译者：费孝通,2,上海人民出版社,2006-04-01 00:00:00,38.00 ,,5
,动物农场,作者/译者：[英]乔治·奥威尔/荣如德,1,上海译文出版社,2007-03-01 00:00:00,10.00 ,,5
,全球通史,作者/译者：(美)斯塔夫里阿诺斯/吴象婴/梁赤民/董书慧/王昶,2,北京大学出版社,2012-02-01 00:00:00,168.00 ,,5
,源泉,作者/译者：[美]安·兰德/高晓晴/赵雅蔷/杨玉,2,重庆出版社,2005-11-01 00:00:00,49.80 ,,5
,平凡的世界,作者/译者：路遥,2,北京十月文艺出版社,2013-05-01 00:00:00,99.00 ,,5
,福尔摩斯探案全集（上中下）,作者/译者：[英]阿·柯南道尔/丁钟华等/群众出版社,2,Aug-81,53.00元,68.00 ,,5
,对伪心理学说不,作者/译者：基思?斯坦诺维奇/窦东徽/刘肖岑,2,人民邮电出版社,2012-01-01 00:00:00,28.00 ,,5
,海子诗全集,作者/译者：海子著/西川编,2,作家出版社,2009-03-01 00:00:00,88.00 ,,5
,基地,作者/译者：[美]艾萨克·阿西莫夫/叶李华,2,天地出版社,2005-01-01 00:00:00,21.00 ,,5
,撒哈拉的故事,作者/译者：三毛,2,哈尔滨出版社,2003-08-01 00:00:00,15.80 ,,5
,全球通史(上),作者/译者：(美)斯塔夫里阿诺斯/吴象婴/梁赤民/董书慧/王昶,2,北京大学出版社,2006-10-01 00:00:00,42.00 ,,5
,证券分析,作者/译者：[美]本杰明?格雷厄姆（BenjaminGraham）/[美]戴维?多德（DavidL.Dodd）/巴曙松/陈剑,1,中国人民大学出版社,2013-04-01 00:00:00,129.90 ,,5
,我与地坛,作者/译者：史铁生,1,人民文学出版社,2011-01-01 00:00:00,23.00 ,,5
,论美国的民主,作者/译者：(法)托克维尔/董果良,1,商务印书馆,1989-01-01 00:00:00,60.00 ,,5
,四世同堂,作者/译者：老舍,2,北京十月文艺出版社,2008-07-01 00:00:00,36.00 ,,5
,编码,作者/译者：[美]CharlesPetzold/左飞/薛佟佟,1,电子工业出版社,1905-07-02 00:00:00,55.00 ,,5
,三国演义（全二册）,作者/译者：[明]罗贯中,1,人民文学出版社,1998-05-01 00:00:00,39.50 ,,5
,悲惨世界（全三册）,作者/译者：[法]雨果/李丹/方于,2,人民文学出版社,2003-01-01 00:00:00,58.00 ,,5
,一九八四·动物农场,作者/译者：[英]乔治·奥威尔/董乐山/傅惟慈,2,上海译文出版社,2003-04-01 00:00:00,23.00 ,,5
,渴望生活,作者/译者：[美]欧文·斯通/常涛,1,北京十月文艺出版社,2008-04-01 00:00:00,29.80 ,,5
,战争与和平,作者/译者：（俄）列夫·托尔斯泰/草婴,1,上海文艺出版社,2008-05-01 00:00:00,79.00 ,,5
,编程珠玑,作者/译者：JonBentley/黄倩/钱丽艳,2,人民邮电出版社,2008-10-01 00:00:00,39.00 ,,5
,古拉格群岛（上中下）,作者/译者：[俄]亚历山大·索尔仁尼琴/田大畏等,2,群众出版社,1996-12-01 00:00:00,96.00 ,,5
,货币金融学,作者/译者：弗雷德里克·S·米什金/郑艳文/荆国勇,2,中国人民大学出版社,2011-01-01 00:00:00,79.00 ,,5
,基督山伯爵（上下册）,作者/译者：大仲马/韩沪麟,2,上海译文出版社,2007-01-23 00:00:00,35.00 ,,5
,基督山伯爵,作者/译者：大仲马/周克希,1,上海译文出版社,1997年12月第一版,32.90 ,,5
,中国哲学简史,作者/译者：冯友兰/赵复三,1,生活·读书·新知三联书店,2009-05-01 00:00:00,35.00 ,,5
,活着,作者/译者：余华,2,南海出版公司,1998-05-01 00:00:00,12.00 ,,5
,沉默的大多数,作者/译者：王小波,2,中国青年出版社,1997-10-01 00:00:00,27.00 ,,5
,活着,作者/译者：余华,1,上海文艺出版社,2004-05-01 00:00:00,13.00 ,,5
,中国历代政治得失,作者/译者：钱穆,2,生活·读书·新知三联书店,1905-06-23 00:00:00,12.00 ,,5
,教父,作者/译者：(美)马里奥·普佐/姚向辉,1,江苏文艺出版社,2014-04-01 00:00:00,45.00 ,,5
,平凡的世界,作者/译者：路遥,1,人民文学出版社,1900-01-01 00:00:00,60.00 ,,5
,追忆似水年华,作者/译者：[法]马塞尔·普鲁斯特/李恒基/徐继曾/桂裕芳/袁树仁/潘丽珍/许渊冲/许钧/杨松河/周克希/张小鲁/张寅德/刘方/陆秉慧/徐和瑾/周国强,1,译林出版社,2012-06-01 00:00:00,328.00 ,,5
,失明症漫记,作者/译者：(葡)若泽·萨拉马戈/范维信,2,南海出版公司,2014-02-01 00:00:00,29.50 ,,5
,肖申克的救赎,作者/译者：[美]斯蒂芬·金/施寄青/赵永芬/齐若兰,1,人民文学出版社,2006-07-01 00:00:00,29.90 ,,5
,毛姆短篇小说精选集,作者/译者：(英)威廉·萨默塞特·毛姆/冯亦代/傅惟慈/陆谷孙,1,译林出版社,2012-11-01 00:00:00,36.00 ,,5
,社会性动物,作者/译者：ElliotAronson/邢占军,1,华东师范大学出版社,2007-12-01 00:00:00,45.00 ,,5
,明朝那些事儿（1-9）,作者/译者：当年明月,2,中国海关出版社,2009-04-01 00:00:00,358.20 ,,5
,从一到无穷大,作者/译者：[美]G.伽莫夫/暴永宁译/吴伯泽校,2,科学出版社,2002-11-01 00:00:00,29.00 ,,5
,什么是数学,作者/译者：[美]R·柯朗H·罗宾著/I·斯图尔特修订/左平/张饴慈,1,复旦大学出版社,2005-05-01 00:00:00,37.00 ,,5
,德米安,作者/译者：[德]赫尔曼·黑塞/丁君君/谢莹莹,1,上海人民出版社,2009-03-01 00:00:00,25.00 ,,5
,围城,作者/译者：钱钟书,1,人民文学出版社,2013-06-01 00:00:00,28.00 ,,5
,悉达多,作者/译者：(德)赫尔曼·黑塞/杨玉功,2,上海人民出版社,2012-10-01 00:00:00,25.00 ,,5
,人间词话,作者/译者：王国维,2,中華書局,2012-07-01 00:00:00,19.00 ,,5
,动物庄园,作者/译者：（英）乔治·奥威尔/张毅高孝先,1,上海人民出版社,2000-08-01 00:00:00,18.00 ,,5
,小王子,作者/译者：[法]圣埃克苏佩里/马振聘,1,人民文学出版社,2003-08-01 00:00:00,22.00 ,,5
,夜莺与玫瑰,作者/译者：[英]奥斯卡·王尔德/谈瀛洲,1,浙江文艺出版社,2015-04-01 00:00:00,32.00 ,,5
,霍乱时期的爱情,作者/译者：[哥伦比亚]加西亚·马尔克斯/杨玲,2,南海出版公司,2012-09-01 00:00:00,39.50 ,,5
,月亮和六便士,作者/译者：[英]毛姆/傅惟慈,1,上海译文出版社,2006-08-01 00:00:00,15.00 ,,5
,永恒的终结,作者/译者：[美]艾萨克·阿西莫夫/崔正男,1,江苏文艺出版社,2014-09-01 00:00:00,CNY32.00,,5
,平凡的世界（全三部）,作者/译者：路遥,2,人民文学出版社,2005-01-01 00:00:00,64.00 ,,5
,霍乱时期的爱情（2015年修订版）,作者/译者：[哥伦比亚]加西亚·马尔克斯/杨玲,1,南海出版公司,2015-06-01 00:00:00,49.50 ,,5
,社会心理学,作者/译者：[美]戴维·迈尔斯/张智勇/乐国安/侯玉波等,1,人民邮电出版社,2006-01-01 00:00:00,68.00 ,,5
,局外人,作者/译者：[法]阿尔贝·加缪/柳鸣九,2,上海译文出版社,2010-09-01 00:00:00,22.00 ,,5
,浮生梦,作者/译者：[英]达芙妮·杜穆里埃,2,花山文艺出版社,2016-01-15 00:00:00,39.90 ,,5
,穷查理宝典,作者/译者：[美]彼得·考夫曼(编)/李继宏,1,上海人民出版社,2010-10-01 00:00:00,88.00 ,,5
,罗生门,作者/译者：芥川龙之介/赵玉皎,1,云南人民出版社,2015-08-07 00:00:00,CNY68.00,,5
,树上的男爵,作者/译者：(意)卡尔维诺/吴正仪,1,译林出版社,2012-04-01 00:00:00,30.00 ,,5
,刀锋,作者/译者：[英]毛姆/周煦良,2,上海译文出版社,2007-03-01 00:00:00,18.00 ,,5
,在阳台种美味,妖妖,2,电子工业出版社,2012-01-01 00:00:00,59.80 ,,6
,运动生理学,全国体育院校教材委员编,2,人民体育出版社,2002-09-01 00:00:00,45.00 ,,6
,中国孕期、哺乳期妇女和0-6岁儿童膳食指南,中国营养学会妇幼分会,1,人民卫生,2010-10-01 00:00:00,12.00 ,,6
,素食圣经,[美]布兰达·戴维斯/[美]威桑托·梅琳娜/郭雯/余力,1,广东科技出版社,2015-02-01 00:00:00,45.00 ,,6
,食不厌‘精’精明主妇不可不知的营养智慧,范志红,2,吉林科技,2010-04-01 00:00:00,29.00 ,,6
,癌症：进化的遗产,[英]麦尔·格里夫斯/闻朝君,1,上海科学技术出版社,2010-12-01 00:00:00,48.00 ,,6
,抗衰老计划,罗伯特·C·阿特金斯,2,生活·读书·新知三联书店,2007-05-01 00:00:00,25.00 ,,6
,德式无器械健身,[德]英格·弗洛伯斯/王瑜蔚,1,北京联合出版公司·后浪出版公司,2015-06-01 00:00:00,49.80 ,,6
,运动改造大脑,[美]约翰?瑞迪（JohnRatey）/埃里克?哈格曼（EricHagerman）/浦溶,2,浙江人民出版社,2013-11-01 00:00:00,49.90 ,,6
,大便书,[日]寄藤文平/[日]藤田纮一郎/吴锵煌,1,北方文艺出版社,2008-10-01 00:00:00,29.00 ,,6
,程序员健康指南,JoeKutner/陈少芸,1,人民邮电出版社,2014-09-20 00:00:00,31.60 ,,6
,和失眠说再见,PeterHauri/ShirleyLinde/蒡亚,2,中国轻工业出版社,2009-01-01 00:00:00,28.00 ,,6
,德约科维奇：一发制胜,诺瓦克?德约科维奇/郭政皓/刘怡伶,1,北京联合出版公司,2014-09-01 00:00:00,39.80 ,,6
,默克家庭医学手册,比尔编/赵小文,2,人民卫生出版社,2011-04-01 00:00:00,360.00 ,,6
,全食物调养秘笈-每天清除癌细胞,,1,出版信息：陈昭妃陈月卿,2012-01-01 00:00:00,42.00 ,,6
,洪昭光健康经,洪昭光,2,江苏凤凰科学技术出版社,2015-11-01 00:00:00,32.80 ,,6
,The Body Book,CameronDiaz,1,HarperWave,2013-12-31 00:00:00,USD25.99,,6
,"姿势对了,你就美了",张富源,2,北京大学出版社有限公司,2014-04-01 00:00:00,CNY39.00,,6
,人体地图,（日）海堂尊/著吉武伸助/绘/高君,2,辽宁科学技术出版社,2011-10-01 00:00:00,25.00 ,,6
,胖补气 瘦补血,,1,出版信息：胡维勤,1905-07-02 00:00:00,29.00 ,,6
,子宫好 女人才好,田原,2,中国医药科技,2011-06-01 00:00:00,29.80 ,,6
,一招制敌,meiguolujunbu/李旭大,2,北方文艺出版社,2010-01-07 00:00:00,23.80 ,,6
,法伯睡眠宝典,[美]理查德?法伯(RichardFerber)/戴莎译,2,浙江人民出版社,2013-01-01 00:00:00,39.90 ,,6
,关灯就睡觉,[英]格雷格·D.贾克布/王斌,1,重庆大学出版社,2014-08-01 00:00:00,32.00 ,,6
,从头到脚说健康,曲黎敏,1,长江文艺出版社,2008-07-01 00:00:00,29.00 ,,6
,易化牵伸术,(澳)罗伯特·E.麦卡蒂//杰夫·沙兰德|译者:矫玮/矫玮,1,人民体育,2010-02-01 00:00:00,29.00 ,,6
,黄帝内经,,2,出版信息：曲黎敏,2008-07-01 00:00:00,25.00 ,,6
,我就是化妆品达人2,张丽卿,1,广西科学技术出版社,2008-09-01 00:00:00,28.00 ,,6
,黄帝内经,,2,出版信息：曲黎敏,2008-07-01 00:00:00,25.00 ,,6
,你的身体，是一切美好的开始,【美】卡梅隆˙迪亚茨/【美】桑德拉˙巴克/王敏,2,北京联合出版公司,2015-02-01 00:00:00,68.00 ,,6
,跑步圣经,[美]希恩/郭佳,1,国际文化,2007-01-01 00:00:00,29.80 ,,6
,吃早餐，彻底改变了我,Hana/卤猫,1,中国华侨出版社,2014-03-01 00:00:00,36.00 ,,6
,半年前的食物塑造了今天的你,〔日〕村山彩/杨林蔚,2,北京联合出版公司,2015-05-01 00:00:00,39.80 ,,6
,太极跑,丹尼?德雷尔/凯瑟琳?德雷尔/吴洪涛,2,浙江人民出版社,2014-07-01 00:00:00,49.90 ,,6
,女性形体与健美训练图解,,2,出版信息：马克·韦勒,2012-05-01 00:00:00,55.00 ,,6
,脸要穷养，身要娇养（全新图文修订版）,佟彤,1,湖南科学技术出版社,2015-06-01 00:00:00,35.00 ,,6
,雨中的3分58秒,[美]约翰·帕克/范湲,1,漓江出版社,2012-01-01 00:00:00,25.00 ,,6
,血液的故事,(美)比尔·海斯/郎可华,1,生活·读书·新知三联书店,2007-12-01 00:00:00,24.00 ,,6
,丹尼尔斯经典跑步训练法,杰克·丹尼尔斯/沈慧,1,浙江人民出版社,2014-09-01 00:00:00,49.90 ,,6
,运动拉伸实用手册,陈方灿（主编）,2,北京体育大学出版社,2008-08-01 00:00:00,90.00 ,,6
,死亡大辞典,（美）MichaelLargo迈克尔?拉尔戈/赵娟娟/衣光春/史培华,2,新星出版社,1905-06-30 00:00:00,38.00 ,,6
,酵素让你皮肤好，变苗条，不易老,（韩）申龙澈/千日,1,团结出版社,2014-09-01 00:00:00,49.80 ,,6
,吃的百科,王兴国,2,化学工业出版社,2014-10-01 00:00:00,49.80 ,,6
,经典素食名人厨房,(美)赖恩·贝里/张若葹,1,生活·读书·新知三联书店,2010-03-01 00:00:00,29.00 ,,6
,美肌生活,佐伯千津/袁淼,2,中信出版社,2009-04-01 00:00:00,29.00 ,,6
,精油全书,MelissaStudio,1,汕大,2003-01-01 00:00:00,20.00 ,,6
,先别急着吃三餐,石原结实/欧凯宁,2,安徽教育出版社,2010-03-01 00:00:00,23.00 ,,6
,颈椎腰椎康复书,佐藤正子/刘晓凤,1,南海出版公司,2009-08-01 00:00:00,22.00 ,,6
,肌肉力量基础训练,有贺诚司.,2,人民体育,2011-06-01 00:00:00,30.00 ,,6
,男性健身全攻略,朴桂焕/盛辉,2,吉林科技,2011-10-01 00:00:00,39.90 ,,6
,YOU：身体使用手册3,迈克尔·罗伊森/兆彬/吕方,2,凤凰出版传媒集团，译林出版社,2008-04-01 00:00:00,32.50 ,,6
